short_description,raw_path
urgent_pop_cnt,https://github.com/uva-bi-sdad/sdc.health/raw/main/Health%20Care Services/Urgent Care Centers/Service Access Scores/data/distribution/ncr_bgtrct_gmap_2022_access_scores_urgent_care_centers.csv
urgent_near_10_mean,https://github.com/uva-bi-sdad/sdc.health/raw/main/Health%20Care Services/Urgent Care Centers/Service Access Scores/data/distribution/ncr_bgtrct_gmap_2022_access_scores_urgent_care_centers.csv
urgent_e2sfca,https://github.com/uva-bi-sdad/sdc.health/raw/main/Health%20Care Services/Urgent Care Centers/Service Access Scores/data/distribution/ncr_bgtrct_gmap_2022_access_scores_urgent_care_centers.csv
urgent_2sfca,https://github.com/uva-bi-sdad/sdc.health/raw/main/Health%20Care Services/Urgent Care Centers/Service Access Scores/data/distribution/ncr_bgtrct_gmap_2022_access_scores_urgent_care_centers.csv
hosp_e2sfca,https://github.com/uva-bi-sdad/sdc.health/raw/main/Health%20Care Services/Hospitals and Emergency Rooms/Service Access Scores/data/distribution/ncr_bgtrct_2020_access_scores_hospitals.csv
hosp_pop_cnt,https://github.com/uva-bi-sdad/sdc.health/raw/main/Health%20Care Services/Hospitals and Emergency Rooms/Service Access Scores/data/distribution/ncr_bgtrct_2020_access_scores_hospitals.csv
hosp_2sfca,https://github.com/uva-bi-sdad/sdc.health/raw/main/Health%20Care Services/Hospitals and Emergency Rooms/Service Access Scores/data/distribution/ncr_bgtrct_2020_access_scores_hospitals.csv
hosp_near_10_mean,https://github.com/uva-bi-sdad/sdc.health/raw/main/Health%20Care Services/Hospitals and Emergency Rooms/Service Access Scores/data/distribution/ncr_bgtrct_2020_access_scores_hospitals.csv
hosp_e2sfca,https://github.com/uva-bi-sdad/sdc.health/raw/main/Health%20Care Services/Hospitals and Emergency Rooms/Service Access Scores/data/distribution/ncr_bgtrct_2021_access_scores_hospitals.csv
hosp_pop_cnt,https://github.com/uva-bi-sdad/sdc.health/raw/main/Health%20Care Services/Hospitals and Emergency Rooms/Service Access Scores/data/distribution/ncr_bgtrct_2021_access_scores_hospitals.csv
hosp_2sfca,https://github.com/uva-bi-sdad/sdc.health/raw/main/Health%20Care Services/Hospitals and Emergency Rooms/Service Access Scores/data/distribution/ncr_bgtrct_2021_access_scores_hospitals.csv
hosp_near_10_mean,https://github.com/uva-bi-sdad/sdc.health/raw/main/Health%20Care Services/Hospitals and Emergency Rooms/Service Access Scores/data/distribution/ncr_bgtrct_2021_access_scores_hospitals.csv
hosp_e2sfca,https://github.com/uva-bi-sdad/sdc.health/raw/main/Health%20Care Services/Hospitals and Emergency Rooms/Service Access Scores/data/distribution/ncr_bgtrct_2019_access_scores_hospitals.csv
hosp_pop_cnt,https://github.com/uva-bi-sdad/sdc.health/raw/main/Health%20Care Services/Hospitals and Emergency Rooms/Service Access Scores/data/distribution/ncr_bgtrct_2019_access_scores_hospitals.csv
hosp_2sfca,https://github.com/uva-bi-sdad/sdc.health/raw/main/Health%20Care Services/Hospitals and Emergency Rooms/Service Access Scores/data/distribution/ncr_bgtrct_2019_access_scores_hospitals.csv
hosp_near_10_mean,https://github.com/uva-bi-sdad/sdc.health/raw/main/Health%20Care Services/Hospitals and Emergency Rooms/Service Access Scores/data/distribution/ncr_bgtrct_2019_access_scores_hospitals.csv
hosp_e2sfca,https://github.com/uva-bi-sdad/sdc.health/raw/main/Health%20Care Services/Hospitals and Emergency Rooms/Service Access Scores/data/distribution/ncr_bgtrct_2022_access_scores_hospitals.csv
hosp_pop_cnt,https://github.com/uva-bi-sdad/sdc.health/raw/main/Health%20Care Services/Hospitals and Emergency Rooms/Service Access Scores/data/distribution/ncr_bgtrct_2022_access_scores_hospitals.csv
hosp_2sfca,https://github.com/uva-bi-sdad/sdc.health/raw/main/Health%20Care Services/Hospitals and Emergency Rooms/Service Access Scores/data/distribution/ncr_bgtrct_2022_access_scores_hospitals.csv
hosp_near_10_mean,https://github.com/uva-bi-sdad/sdc.health/raw/main/Health%20Care Services/Hospitals and Emergency Rooms/Service Access Scores/data/distribution/ncr_bgtrct_2022_access_scores_hospitals.csv
hosp_e2sfca,https://github.com/uva-bi-sdad/sdc.health/raw/main/Health%20Care Services/Hospitals and Emergency Rooms/Service Access Scores/data/distribution/ncr_bgtrct_2016_access_scores_hospitals.csv
hosp_pop_cnt,https://github.com/uva-bi-sdad/sdc.health/raw/main/Health%20Care Services/Hospitals and Emergency Rooms/Service Access Scores/data/distribution/ncr_bgtrct_2016_access_scores_hospitals.csv
hosp_2sfca,https://github.com/uva-bi-sdad/sdc.health/raw/main/Health%20Care Services/Hospitals and Emergency Rooms/Service Access Scores/data/distribution/ncr_bgtrct_2016_access_scores_hospitals.csv
hosp_near_10_mean,https://github.com/uva-bi-sdad/sdc.health/raw/main/Health%20Care Services/Hospitals and Emergency Rooms/Service Access Scores/data/distribution/ncr_bgtrct_2016_access_scores_hospitals.csv
hosp_e2sfca,https://github.com/uva-bi-sdad/sdc.health/raw/main/Health%20Care Services/Hospitals and Emergency Rooms/Service Access Scores/data/distribution/va_hdcttrbgca_hifld_2021_access_scores_hospitals.csv.xz
hosp_pop_cnt,https://github.com/uva-bi-sdad/sdc.health/raw/main/Health%20Care Services/Hospitals and Emergency Rooms/Service Access Scores/data/distribution/va_hdcttrbgca_hifld_2021_access_scores_hospitals.csv.xz
hosp_2sfca,https://github.com/uva-bi-sdad/sdc.health/raw/main/Health%20Care Services/Hospitals and Emergency Rooms/Service Access Scores/data/distribution/va_hdcttrbgca_hifld_2021_access_scores_hospitals.csv.xz
hosp_near_10_mean,https://github.com/uva-bi-sdad/sdc.health/raw/main/Health%20Care Services/Hospitals and Emergency Rooms/Service Access Scores/data/distribution/va_hdcttrbgca_hifld_2021_access_scores_hospitals.csv.xz
hosp_e2sfca,https://github.com/uva-bi-sdad/sdc.health/raw/main/Health%20Care Services/Hospitals and Emergency Rooms/Service Access Scores/data/distribution/ncr_bgtrct_2017_access_scores_hospitals.csv
hosp_pop_cnt,https://github.com/uva-bi-sdad/sdc.health/raw/main/Health%20Care Services/Hospitals and Emergency Rooms/Service Access Scores/data/distribution/ncr_bgtrct_2017_access_scores_hospitals.csv
hosp_2sfca,https://github.com/uva-bi-sdad/sdc.health/raw/main/Health%20Care Services/Hospitals and Emergency Rooms/Service Access Scores/data/distribution/ncr_bgtrct_2017_access_scores_hospitals.csv
hosp_near_10_mean,https://github.com/uva-bi-sdad/sdc.health/raw/main/Health%20Care Services/Hospitals and Emergency Rooms/Service Access Scores/data/distribution/ncr_bgtrct_2017_access_scores_hospitals.csv
hosp_e2sfca,https://github.com/uva-bi-sdad/sdc.health/raw/main/Health%20Care Services/Hospitals and Emergency Rooms/Service Access Scores/data/distribution/ncr_bgtrct_2018_access_scores_hospitals.csv
hosp_pop_cnt,https://github.com/uva-bi-sdad/sdc.health/raw/main/Health%20Care Services/Hospitals and Emergency Rooms/Service Access Scores/data/distribution/ncr_bgtrct_2018_access_scores_hospitals.csv
hosp_2sfca,https://github.com/uva-bi-sdad/sdc.health/raw/main/Health%20Care Services/Hospitals and Emergency Rooms/Service Access Scores/data/distribution/ncr_bgtrct_2018_access_scores_hospitals.csv
hosp_near_10_mean,https://github.com/uva-bi-sdad/sdc.health/raw/main/Health%20Care Services/Hospitals and Emergency Rooms/Service Access Scores/data/distribution/ncr_bgtrct_2018_access_scores_hospitals.csv
hosp_e2sfca,https://github.com/uva-bi-sdad/sdc.health/raw/main/Health%20Care Services/Hospitals and Emergency Rooms/Service Access Scores/data/distribution/ncr_bgtrct_2015_access_scores_hospitals.csv
hosp_pop_cnt,https://github.com/uva-bi-sdad/sdc.health/raw/main/Health%20Care Services/Hospitals and Emergency Rooms/Service Access Scores/data/distribution/ncr_bgtrct_2015_access_scores_hospitals.csv
hosp_2sfca,https://github.com/uva-bi-sdad/sdc.health/raw/main/Health%20Care Services/Hospitals and Emergency Rooms/Service Access Scores/data/distribution/ncr_bgtrct_2015_access_scores_hospitals.csv
hosp_near_10_mean,https://github.com/uva-bi-sdad/sdc.health/raw/main/Health%20Care Services/Hospitals and Emergency Rooms/Service Access Scores/data/distribution/ncr_bgtrct_2015_access_scores_hospitals.csv
perc_dental_visit,https://github.com/uva-bi-sdad/sdc.health/raw/main/Health%20Care Services/PCNA Measures/Check-up and Dental Visits/data/distribution/va_tr_brfss_2018_percent_annual_dental_visit.csv
perc_annual_checkup,https://github.com/uva-bi-sdad/sdc.health/raw/main/Health%20Care Services/PCNA Measures/Check-up and Dental Visits/data/distribution/va_tr_brfss_2019_percent_annual_checkup.csv
perc_annual_checkup,https://github.com/uva-bi-sdad/sdc.health/raw/main/Health%20Care Services/PCNA Measures/Check-up and Dental Visits/data/distribution/va_ct_brfss_2019_percent_annual_checkup.csv
perc_dental_visit,https://github.com/uva-bi-sdad/sdc.health/raw/main/Health%20Care Services/PCNA Measures/Check-up and Dental Visits/data/distribution/va_ct_brfss_2018_percent_annual_dental_visit.csv
primcare_near_10_median,https://github.com/uva-bi-sdad/sdc.health/raw/main/Health%20Care Services/Physicians/Primary Care/Service Access Scores/data/distribution/va_hdcttrbgca_webmd_2021_access_scores_primcare.csv
Index of primary care physician availability based on supply and demand of providers,https://github.com/uva-bi-sdad/sdc.health/raw/main/Health%20Care Services/Physicians/Primary Care/Service Access Scores/data/distribution/va_hdcttrbgca_webmd_2021_access_scores_primcare.csv
primcare_near_10_mean,https://github.com/uva-bi-sdad/sdc.health/raw/main/Health%20Care Services/Physicians/Primary Care/Service Access Scores/data/distribution/va_hdcttrbgca_webmd_2021_access_scores_primcare.csv
Count of primary care physicians based on provider locations,https://github.com/uva-bi-sdad/sdc.health/raw/main/Health%20Care Services/Physicians/Primary Care/Service Access Scores/data/distribution/va_hdcttrbgca_webmd_2021_access_scores_primcare.csv
Index of primary care physician availability based on supply and demand of providers,https://github.com/uva-bi-sdad/sdc.health/raw/main/Health%20Care Services/Physicians/Primary Care/Service Access Scores/data/distribution/va_hdcttrbgca_webmd_2021_access_scores_primcare.csv
Index of primary care physician availability based on supply and demand of providers,https://github.com/uva-bi-sdad/sdc.health/raw/main/Health%20Care Services/Physicians/Primary Care/Service Access Scores/data/distribution/va_hdcttrbgca_webmd_2021_access_scores_primcare.csv
primcare_pop_cnt,https://github.com/uva-bi-sdad/sdc.health/raw/main/Health%20Care Services/Physicians/Primary Care/Service Access Scores/data/distribution/va_hdcttrbgca_webmd_2021_access_scores_primcare.csv
primcare_near_10_median,https://github.com/uva-bi-sdad/sdc.health/raw/main/Health%20Care Services/Physicians/Primary Care/Service Access Scores/data/distribution/ncr_cttrbg_webmd_2021_acccess_scores_primcare.csv
Index of primary care physician availability based on supply and demand of providers,https://github.com/uva-bi-sdad/sdc.health/raw/main/Health%20Care Services/Physicians/Primary Care/Service Access Scores/data/distribution/ncr_cttrbg_webmd_2021_acccess_scores_primcare.csv
primcare_near_10_mean,https://github.com/uva-bi-sdad/sdc.health/raw/main/Health%20Care Services/Physicians/Primary Care/Service Access Scores/data/distribution/ncr_cttrbg_webmd_2021_acccess_scores_primcare.csv
Count of primary care physicians based on provider locations,https://github.com/uva-bi-sdad/sdc.health/raw/main/Health%20Care Services/Physicians/Primary Care/Service Access Scores/data/distribution/ncr_cttrbg_webmd_2021_acccess_scores_primcare.csv
Index of primary care physician availability based on supply and demand of providers,https://github.com/uva-bi-sdad/sdc.health/raw/main/Health%20Care Services/Physicians/Primary Care/Service Access Scores/data/distribution/ncr_cttrbg_webmd_2021_acccess_scores_primcare.csv
Index of primary care physician availability based on supply and demand of providers,https://github.com/uva-bi-sdad/sdc.health/raw/main/Health%20Care Services/Physicians/Primary Care/Service Access Scores/data/distribution/ncr_cttrbg_webmd_2021_acccess_scores_primcare.csv
primcare_pop_cnt,https://github.com/uva-bi-sdad/sdc.health/raw/main/Health%20Care Services/Physicians/Primary Care/Service Access Scores/data/distribution/ncr_cttrbg_webmd_2021_acccess_scores_primcare.csv
Index of OBGYN care availability based on supply and demand of providers,https://github.com/uva-bi-sdad/sdc.health/raw/main/Health%20Care Services/Physicians/OB-GYN/Service Access Scores/data/distribution/va_hdcttrbgca_webmd_2021_access_scores_obgyn.csv
obgyn_pop_cnt,https://github.com/uva-bi-sdad/sdc.health/raw/main/Health%20Care Services/Physicians/OB-GYN/Service Access Scores/data/distribution/va_hdcttrbgca_webmd_2021_access_scores_obgyn.csv
Index of OBGYN care availability based on supply and demand of providers,https://github.com/uva-bi-sdad/sdc.health/raw/main/Health%20Care Services/Physicians/OB-GYN/Service Access Scores/data/distribution/va_hdcttrbgca_webmd_2021_access_scores_obgyn.csv
Index of OBGYN care availability based on supply and demand of providers,https://github.com/uva-bi-sdad/sdc.health/raw/main/Health%20Care Services/Physicians/OB-GYN/Service Access Scores/data/distribution/va_hdcttrbgca_webmd_2021_access_scores_obgyn.csv
Count of OBGYNs based on provider locations,https://github.com/uva-bi-sdad/sdc.health/raw/main/Health%20Care Services/Physicians/OB-GYN/Service Access Scores/data/distribution/va_hdcttrbgca_webmd_2021_access_scores_obgyn.csv
obgyn_near_10_mean,https://github.com/uva-bi-sdad/sdc.health/raw/main/Health%20Care Services/Physicians/OB-GYN/Service Access Scores/data/distribution/va_hdcttrbgca_webmd_2021_access_scores_obgyn.csv
obgyn_near_10_median,https://github.com/uva-bi-sdad/sdc.health/raw/main/Health%20Care Services/Physicians/OB-GYN/Service Access Scores/data/distribution/va_hdcttrbgca_webmd_2021_access_scores_obgyn.csv
